Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SBT_27250, 1.168471, 0.5887839, 1.168471, 0.5887839, 0, 0
Line.SBT_20601, 0.9851971, 0.327225, 0.9851971, 0.327225, 0, 0
Line.SBT_3658, 1.176714, 0.3851992, 1.176714, 0.3851992, 0, 0
Line.SBT_3669, 1.114785, 0.3649374, 1.114785, 0.3649374, 0, 0
Line.SBT_3670, 4.547994, 2.317366, 4.547994, 2.317366, 0, 0
Line.SBT_3671, 0.3522743, 0.1616584, 0.3522743, 0.1616584, 0, 0
Line.SBT_30591, -1.395917E-010, -0.01426376, -1.395917E-010, -0.01426376, 0, 0
Line.SBT_20602, 1.237003, 0.3925093, 1.237003, 0.3925093, 0, 0
Line.SBT_21059, 5.252988, 2.676656, 5.252988, 2.676656, 0, 0
Line.SBT_16425, 0.1862566, 0.01541768, 0.1862566, 0.01541768, 0, 0
Line.SBT_21068, 1.722522E-010, -0.005753836, 1.722522E-010, -0.005753836, 0, 0
Line.SBT_3683, 5.622989E-011, -0.003079879, 5.622989E-011, -0.003079879, 0, 0
Line.SBT_3633, 6.585256E-010, -0.003875196, 6.585256E-010, -0.003875196, 0, 0
Line.SBT_3632, 1.55175E-010, -0.003890189, 1.55175E-010, -0.003890189, 0, 0
Line.SBT_3685, 3.213787, 1.071021, 3.213787, 1.071021, 0, 0
Line.SBT_3686, -5.937393E-011, -0.003419687, -5.937393E-011, -0.003419687, 0, 0
Line.SBT_4493, 5.463389E-010, -0.005864699, 5.463389E-010, -0.005864699, 0, 0
Line.SBT_4494, -1.268851E-011, -0.005068495, -1.268851E-011, -0.005068495, 0, 0
Line.SBT_5029, 0.1370474, 0.06470917, 0.1370474, 0.06470917, 0, 0
Line.SBT_5010, 11.20048, 3.748225, 11.20048, 3.748225, 0, 0
Line.SBT_5011, 4.508475, 2.302552, 4.508475, 2.302552, 0, 0
Line.SBT_5026, 2.515769, 1.284857, 2.515769, 1.284857, 0, 0
Line.SBT_5027, 1.445963, 0.7273144, 1.445963, 0.7273144, 0, 0
Line.SBT_4728, 1.394555, 0.4553536, 1.394555, 0.4553536, 0, 0
Line.SBT_4729, 0.02279207, -0.002351898, 0.02279207, -0.002351898, 0, 0
Line.SBT_4730, 0.9528368, 0.3171575, 0.9528368, 0.3171575, 0, 0
Line.SBT_4742, 0.04065984, 0.003710958, 0.04065984, 0.003710958, 0, 0
Line.SBT_4743, 0.2536979, 0.07702677, 0.2536979, 0.07702677, 0, 0
Line.SBT_21199, 61.2607, 20.53698, 61.2607, 20.53698, 0, 0
Line.SBT_21200, 0.009284298, -0.0009714785, 0.009284298, -0.0009714785, 0, 0
Line.SBT_21201, 29.37158, 9.84108, 29.37158, 9.84108, 0, 0
Line.SBT_21207, 0.0208245, 0.004597282, 0.0208245, 0.004597282, 0, 0
Line.SBT_21348, 7.266056, 2.428137, 7.266056, 2.428137, 0, 0
Line.SBT_21360, 0.1566392, 0.04507433, 0.1566392, 0.04507433, 0, 0
Line.SBT_20456, 0.03010016, 0.002907064, 0.03010016, 0.002907064, 0, 0
Line.SBT_18290, 0.006115787, 0.0001865776, 0.006115787, 0.0001865776, 0, 0
Line.SBT_17444, 6.616871, 2.21387, 6.616871, 2.21387, 0, 0
Line.SBT_15557, 0.2982185, 0.09789801, 0.2982185, 0.09789801, 0, 0
Line.SBT_13434, 1.638297E-010, -0.01072971, 1.638297E-010, -0.01072971, 0, 0
Line.SBT_13435, 3.163745E-010, -0.007591819, 3.163745E-010, -0.007591819, 0, 0
Line.SBT_13464, 0.9768411, 0.3176492, 0.9768411, 0.3176492, 0, 0
Line.SBT_13465, 3.169244E-009, -0.01432608, 3.169244E-009, -0.01432608, 0, 0
Line.SBT_13466, 1.26672E-009, -0.01193013, 1.26672E-009, -0.01193013, 0, 0
Line.SBT_13144, 0.0132931, 0.0042622, 0.0132931, 0.0042622, 0, 0
Line.SBT_12784, 5.544191E-010, -0.007283225, 5.544191E-010, -0.007283225, 0, 0
Line.SBT_12777, 5.646761, 1.889297, 5.646761, 1.889297, 0, 0
Line.SBT_26130, 0.7375342, 0.233004, 0.7375342, 0.233004, 0, 0
Line.SBT_26131, -4.341593E-011, -0.002743613, -4.341593E-011, -0.002743613, 0, 0
Line.SBT_26149, 0.591047, 0.1945846, 0.591047, 0.1945846, 0, 0
Line.SBT_26150, 2.066994E-009, -0.01238591, 2.066994E-009, -0.01238591, 0, 0
Line.SBT_28877, 0.5072555, 0.1552626, 0.5072555, 0.1552626, 0, 0
Line.SBT_27274, 0.2683018, 0.1344236, 0.2683018, 0.1344236, 0, 0
Line.SBT_15500, 0.1465911, 0.07383275, 0.1465911, 0.07383275, 0, 0
Line.SBT_21486, 0.1571108, 0.0740519, 0.1571108, 0.0740519, 0, 0
Line.SBT_21382, 0.7165863, 0.2355772, 0.7165863, 0.2355772, 0, 0
Line.SBT_21383, 0.1508496, 0.0711047, 0.1508496, 0.0711047, 0, 0
Line.SBT_5046, -9.79843E-011, -0.003018806, -9.79843E-011, -0.003018806, 0, 0
Line.SBT_4990, 4.548496E-011, -0.006673656, 4.548496E-011, -0.006673656, 0, 0
Line.SBT_13145, 2.37052, 1.211409, 2.37052, 1.211409, 0, 0
Line.SBT_21324, 8.541296, 4.378931, 8.541296, 4.378931, 0, 0
Line.SBT_21208, 10.00745, 5.130632, 10.00745, 5.130632, 0, 0
Line.SBT_17534, 5.377422, 2.756868, 5.377422, 2.756868, 0, 0
Line.SBT_33288, 0.1529065, 0.07454083, 0.1529065, 0.07454083, 0, 0
Line.SBT_3201, 1.496566, 0.4977214, 1.496566, 0.4977214, 0, 0
Line.SBT_3202, 0.10287, 0.02272011, 0.10287, 0.02272011, 0, 0
Line.SBT_4144, 0.1754814, 0.04893835, 0.1754814, 0.04893835, 0, 0
Line.SBT_20341, 0.8021226, 0.2640095, 0.8021226, 0.2640095, 0, 0
Line.SBT_20342, 1.376502, 0.453092, 1.376502, 0.453092, 0, 0
Line.SBT_20210, -7.243235E-012, -0.007350286, -7.243235E-012, -0.007350286, 0, 0
Line.SBT_29376, -1.156301E-011, -0.004959915, -1.156301E-011, -0.004959915, 0, 0
Line.SBT_2969, 1.58179E-009, -0.01443311, 1.58179E-009, -0.01443311, 0, 0
Line.SBT_2970, 3.660949E-011, -0.003494578, 3.660949E-011, -0.003494578, 0, 0
Line.SBT_2971, 3.42635E-010, -0.01507723, 3.42635E-010, -0.01507723, 0, 0
Line.SBT_3204, 2.100142E-009, -0.01058436, 2.100142E-009, -0.01058436, 0, 0
Line.SBT_3205, 0.004059151, -0.008758313, 0.004059151, -0.008758313, 0, 0
Line.SBT_3206, 4.834459E-010, -0.007399449, 4.834459E-010, -0.007399449, 0, 0
Line.SBT_4036, 0.01488399, -0.0009303032, 0.01488399, -0.0009303032, 0, 0
Line.SBT_4037, 0.1729991, 0.04991092, 0.1729991, 0.04991092, 0, 0
Line.SBT_3712, -5.751284E-011, -0.003679749, -5.751284E-011, -0.003679749, 0, 0
Line.SBT_3713, 3.716254E-011, -0.004775569, 3.716254E-011, -0.004775569, 0, 0
Line.SBT_2972, 3.46805, 1.154003, 3.46805, 1.154003, 0, 0
Line.SBT_2984, 2.316109, 0.7632341, 2.316109, 0.7632341, 0, 0
Line.SBT_2985, 0.4634037, 0.1336603, 0.4634037, 0.1336603, 0, 0
Line.SBT_28697, 0.4227137, 0.133684, 0.4227137, 0.133684, 0, 0
Line.SBT_27263, 9.858067E-011, -0.001407825, 9.858067E-011, -0.001407825, 0, 0
Line.SBT_20211, 0.008195132, 0.002054294, 0.008195132, 0.002054294, 0, 0
Line.SBT_20219, 0.277112, 0.0799158, 0.277112, 0.0799158, 0, 0
Line.SBT_20220, 0.0247572, -0.01575382, 0.0247572, -0.01575382, 0, 0
Line.SBT_20221, 2.307879E-011, -0.006240593, 2.307879E-011, -0.006240593, 0, 0
Line.SBT_20808, 0.294811, 0.085046, 0.294811, 0.085046, 0, 0
Line.SBT_20493, 1.692467E-010, -0.001426848, 1.692467E-010, -0.001426848, 0, 0
Line.SBT_27545, 0.5116817, 0.1680686, 0.5116817, 0.1680686, 0, 0
Line.SBT_3480, 9.100628E-011, -0.01218149, 9.100628E-011, -0.01218149, 0, 0
Line.SBT_3416, 7.624937, 2.546274, 7.624937, 2.546274, 0, 0
Line.SBT_3481, 7.84397, 2.619458, 7.84397, 2.619458, 0, 0
Line.SBT_3482, -7.034595E-011, -0.002320123, -7.034595E-011, -0.002320123, 0, 0
Line.SBT_3435, 0.3776412, 0.1841047, 0.3776412, 0.1841047, 0, 0
Line.SBT_3227, 0.5302718, 0.401812, 0.5302718, 0.401812, 0, 0
Line.SBT_6453, 8.50636E-011, -0.001480629, 8.50636E-011, -0.001480629, 0, 0
Line.SBT_20494, 0.5052192, 0.2462802, 0.5052192, 0.2462802, 0, 0
Line.SBT_20356, 0.4312889, 0.2102506, 0.4312889, 0.2102506, 0, 0
Line.SBT_20500, 3.707587, 1.885536, 3.707587, 1.885536, 0, 0
Line.SBT_20469, 3.275944, 1.665989, 3.275944, 1.665989, 0, 0
Line.SBT_17762, 1.299935E-010, -0.005282393, 1.299935E-010, -0.005282393, 0, 0
Line.SBT_17987, 0.2360019, 0.1108042, 0.2360019, 0.1108042, 0, 0
Line.SBT_16187, 1.20027, 0.6082679, 1.20027, 0.6082679, 0, 0
Line.SBT_16188, 2.639661, 1.337794, 2.639661, 1.337794, 0, 0
Line.SBT_16189, 0.7288987, 0.1029188, 0.7288987, 0.1029188, 0, 0
Line.SBT_27656, 2.508665, 1.271362, 2.508665, 1.271362, 0, 0
Line.SBT_27657, 2.480184, 1.257012, 2.480184, 1.257012, 0, 0
Line.SBT_27658, 1.115916, 0.1575726, 1.115916, 0.1575726, 0, 0
Line.SBT_28542, 2.888398E-010, -0.003726872, 2.888398E-010, -0.003726872, 0, 0
Line.SBT_28543, 5.887098E-014, -0.004671962, 5.887098E-014, -0.004671962, 0, 0
Line.SBT_27111, 0.2361283, 0.1069759, 0.2361283, 0.1069759, 0, 0
Line.SBT_4018, 0.2646835, 0.1250984, 0.2646835, 0.1250984, 0, 0
Line.SBT_3490, 2.756703, 1.398534, 2.756703, 1.398534, 0, 0
Line.SBT_15501, 0.7148356, 0.359961, 0.7148356, 0.359961, 0, 0
Line.SBT_14388, 0.04001312, 0.01015871, 0.04001312, 0.01015871, 0, 0
Line.SBT_20371, 0.7620788, 0.2514429, 0.7620788, 0.2514429, 0, 0
Line.SBT_28498, 0.1023094, 0.05051909, 0.1023094, 0.05051909, 0, 0
Line.SBT_28499, 0.09175719, 0.04530768, 0.09175719, 0.04530768, 0, 0
Line.SBT_3255, 1.436018, 0.7256259, 1.436018, 0.7256259, 0, 0
Line.SBT_3256, -1.204503E-010, -0.003523415, -1.204503E-010, -0.003523415, 0, 0
Line.SBT_3257, 0.4529702, 0.149206, 0.4529702, 0.149206, 0, 0
Line.SBT_20372, 0.7122354, 0.2336873, 0.7122354, 0.2336873, 0, 0
Line.SBT_20661, 9.246689E-011, -0.002786572, 9.246689E-011, -0.002786572, 0, 0
Line.SBT_20668, 2.754542, 1.407144, 2.754542, 1.407144, 0, 0
Line.SBT_20957, 1.173713, 0.5995761, 1.173713, 0.5995761, 0, 0
Line.SBT_4300, 1.663974, 0.8444192, 1.663974, 0.8444192, 0, 0
Line.SBT_4311, 0.1107119, 0.0488753, 0.1107119, 0.0488753, 0, 0
Line.SBT_4313, 0.07048884, 0.03112284, 0.07048884, 0.03112284, 0, 0
Line.SBT_3817, 7.788117, 3.99057, 7.788117, 3.99057, 0, 0
Line.SBT_3818, 8.845874, 4.532617, 8.845874, 4.532617, 0, 0
Line.SBT_3819, 0.1669733, 0.0712393, 0.1669733, 0.0712393, 0, 0
Line.SBT_4551, 0.03453114, 0.00648446, 0.03453114, 0.00648446, 0, 0
Line.SBT_4552, 0.03919932, 0.00985943, 0.03919932, 0.00985943, 0, 0
Line.SBT_4502, 0.08946042, 0.03817417, 0.08946042, 0.03817417, 0, 0
Line.SBT_20683, 0.1133571, 0.04835587, 0.1133571, 0.04835587, 0, 0
Line.SBT_20684, 0.0222738, 0.004181446, 0.0222738, 0.004181446, 0, 0
Line.SBT_21119, 0.07435352, 0.03174794, 0.07435352, 0.03174794, 0, 0
Line.SBT_16718, 0.3870603, 0.19507, 0.3870603, 0.19507, 0, 0
Line.SBT_27962, 0.4551266, 0.2293679, 0.4551266, 0.2293679, 0, 0
Line.SBT_27963, 0.4361464, 0.2198141, 0.4361464, 0.2198141, 0, 0
Line.SBT_27264, 3.713285E-010, -0.004850124, 3.713285E-010, -0.004850124, 0, 0
Line.SBT_15481, 8.988487E-010, -0.00539469, 8.988487E-010, -0.00539469, 0, 0
Line.SBT_18095, -2.207464E-010, -0.00271072, -2.207464E-010, -0.00271072, 0, 0
Line.SBT_13803, 1.511969E-010, -0.007972676, 1.511969E-010, -0.007972676, 0, 0
Line.SBT_15049, 0.06169455, 0.02636243, 0.06169455, 0.02636243, 0, 0
Line.SBT_15050, 0.07466361, 0.03190892, 0.07466361, 0.03190892, 0, 0
Line.SBT_15051, 1.900056E-011, -0.007129119, 1.900056E-011, -0.007129119, 0, 0
Line.SBT_15503, 0.3268413, 0.1578019, 0.3268413, 0.1578019, 0, 0
Line.SBT_27275, 1.048337, 0.5275528, 1.048337, 0.5275528, 0, 0
Line.SBT_28670, 6.765066E-010, -0.01249174, 6.765066E-010, -0.01249174, 0, 0
Line.SBT_15615, 0.366597, 0.1108331, 0.366597, 0.1108331, 0, 0
Line.SBT_18460, 3.901292E-009, -0.02158934, 3.901292E-009, -0.02158934, 0, 0
Line.SBT_21265, 0.816014, 0.4038828, 0.816014, 0.4038828, 0, 0
Line.SBT_21270, 0.2390873, 0.07230247, 0.2390873, 0.07230247, 0, 0
Line.SBT_4847, 0.2795366, 0.0845247, 0.2795366, 0.0845247, 0, 0
Line.SBT_4858, 7.281424E-011, -0.01503795, 7.281424E-011, -0.01503795, 0, 0
Line.SBT_19854, 0.1194225, 0.05897591, 0.1194225, 0.05897591, 0, 0
Line.SBT_2759, 0.2092341, 0.102083, 0.2092341, 0.102083, 0, 0
Line.SBT_21370, 0.7040802, 0.2264993, 0.7040802, 0.2264993, 0, 0
Line.SBT_4758, 1.908331, 0.6253348, 1.908331, 0.6253348, 0, 0
Line.SBT_4744, 2.361909E-010, -0.007269828, 2.361909E-010, -0.007269828, 0, 0
Line.SBT_5028, 0.03127975, 0.001270409, 0.03127975, 0.001270409, 0, 0
Line.SBT_3172, 0.1664196, 0.07464286, 0.1664196, 0.07464286, 0, 0
Line.SBT_3412, 1.752096, 0.5772317, 1.752096, 0.5772317, 0, 0
Line.SBT_21097, 3.614285E-011, -0.007325249, 3.614285E-011, -0.007325249, 0, 0
Line.SBT_13796, 0.2681358, 0.1338488, 0.2681358, 0.1338488, 0, 0
Line.SBT_13797, 0.307459, 0.1534836, 0.307459, 0.1534836, 0, 0
Line.SBT_26335, 4.165734E-011, -0.004987852, 4.165734E-011, -0.004987852, 0, 0
Line.SBT_28664, 0.01345447, -0.005047187, 0.01345447, -0.005047187, 0, 0
Line.SBT_24442, 0.6425918, 0.3294072, 0.6425918, 0.3294072, 0, 0
Line.SBT_27095, 0.03579435, 0.01840515, 0.03579435, 0.01840515, 0, 0
Line.SBT_27096, 0.08296382, 0.05822956, 0.08296382, 0.05822956, 0, 0
Line.SBT_15166, 0.02631423, 0.01353159, 0.02631423, 0.01353159, 0, 0
Line.SBT_15167, 0.07041653, 0.04942461, 0.07041653, 0.04942461, 0, 0
Line.SBT_15082, 0.3863883, 0.3008936, 0.3863883, 0.3008936, 0, 0
Line.SBT_16367, 2.507561E-010, -0.001866236, 2.507561E-010, -0.001866236, 0, 0
Line.SBT_28925, 0.9850414, 0.7597651, 0.9850414, 0.7597651, 0, 0
Line.SBT_4291, 0.9014139, 0.7019682, 0.9014139, 0.7019682, 0, 0
Line.SBT_4216, 0.9275175, 0.4641813, 0.9275175, 0.4641813, 0, 0
Line.SBT_27690, 0.297791, 0.1490286, 0.297791, 0.1490286, 0, 0
Line.SBT_4495, 0.5986565, 0.1962896, 0.5986565, 0.1962896, 0, 0
Line.SBT_4496, 0.3027349, 0.09926569, 0.3027349, 0.09926569, 0, 0
Line.SBT_4988, 0.8727139, 0.2891398, 0.8727139, 0.2891398, 0, 0
Line.SBT_4954, 6.271637E-011, -0.009459533, 6.271637E-011, -0.009459533, 0, 0
Line.SBT_5426, 1.260772, 0.4188778, 1.260772, 0.4188778, 0, 0
Line.SBT_5427, 0.8398729, 0.4215519, 0.8398729, 0.4215519, 0, 0
Line.SBT_5626, 0.3189335, 0.1059642, 0.3189335, 0.1059642, 0, 0
Line.SBT_5627, 0.4062553, 0.1986447, 0.4062553, 0.1986447, 0, 0
Line.SBT_5436, 0.3120413, 0.1525849, 0.3120413, 0.1525849, 0, 0
Line.SBT_5450, 8.807947E-010, -0.005625315, 8.807947E-010, -0.005625315, 0, 0
Line.SBT_5451, 4.302737E-010, -0.004228835, 4.302737E-010, -0.004228835, 0, 0
Line.SBT_5452, 3.083044E-010, -0.003707371, 3.083044E-010, -0.003707371, 0, 0
Line.SBT_28674, 0.05285662, 0.0236194, 0.05285662, 0.0236194, 0, 0
Line.SBT_30067, 5.217922, 2.669197, 5.217922, 2.669197, 0, 0
Line.SBT_30068, -2.477497E-010, -0.007862184, -2.477497E-010, -0.007862184, 0, 0
Line.SBT_21598, 2.424624, 1.236973, 2.424624, 1.236973, 0, 0
Line.SBT_21606, 0.2349337, 0.114264, 0.2349337, 0.114264, 0, 0
Line.SBT_21613, 1.357262E-010, -0.01170316, 1.357262E-010, -0.01170316, 0, 0
Line.SBT_20218, 0.0002640212, -0.001851493, 0.0002640212, -0.001851493, 0, 0
Line.SBT_2982, 1.165148E-010, -0.01258432, 1.165148E-010, -0.01258432, 0, 0
Line.SBT_2983, 0.1234461, 0.03446725, 0.1234461, 0.03446725, 0, 0
Line.SBT_2981, 4.207233E-012, -0.00768172, 4.207233E-012, -0.00768172, 0, 0
Line.SBT_6930, 3.440698E-010, -0.006788005, 3.440698E-010, -0.006788005, 0, 0
Line.SBT_7634, 7.994756E-010, -0.01204859, 7.994756E-010, -0.01204859, 0, 0
Line.SBT_7713, 1.557805E-011, -0.006722639, 1.557805E-011, -0.006722639, 0, 0
Line.SBT_5220, 8.993049E-011, -0.006033014, 8.993049E-011, -0.006033014, 0, 0
Line.SBT_4944, 4.231726E-010, -0.006872459, 4.231726E-010, -0.006872459, 0, 0
Line.SBT_4745, 7.893018E-011, -0.004249192, 7.893018E-011, -0.004249192, 0, 0
Line.SBT_29859, 1.281996E-009, -0.008494386, 1.281996E-009, -0.008494386, 0, 0
Line.SBT_30592, 0.187671, 0.08500123, 0.187671, 0.08500123, 0, 0
Line.SBT_30593, 1.075076E-012, -0.006426338, 1.075076E-012, -0.006426338, 0, 0
Line.SBT_30594, 0.3063802, 0.1456785, 0.3063802, 0.1456785, 0, 0
Line.SBT_30590, 0.2792145, 0.1391749, 0.2792145, 0.1391749, 0, 0
Line.SBT_32023, 0.08955063, 0.04126659, 0.08955063, 0.04126659, 0, 0
Line.SBT_32024, -8.249615E-011, -0.004231851, -8.249615E-011, -0.004231851, 0, 0
Line.SBT_32025, 0.08691987, 0.04005089, 0.08691987, 0.04005089, 0, 0
Line.SBT_32027, 1.528713E-010, -0.004133424, 1.528713E-010, -0.004133424, 0, 0
Line.SBT_35179, 1.176951E-010, -0.008579517, 1.176951E-010, -0.008579517, 0, 0
Line.SBT_35180, -1.884803E-010, -0.009695566, -1.884803E-010, -0.009695566, 0, 0
Line.SBT_35181, 1.570565E-010, -0.01086641, 1.570565E-010, -0.01086641, 0, 0
Line.SBT_3497, 0.03780939, 0.01631843, 0.03780939, 0.01631843, 0, 0
Line.SBT_3500, 0.01389144, 0.004041993, 0.01389144, 0.004041993, 0, 0
Line.SBT_3501, -8.391021E-012, -0.005302411, -8.391021E-012, -0.005302411, 0, 0
Line.SBT_3498, 0.0913572, 0.02424495, 0.0913572, 0.02424495, 0, 0
Line.SBT_3499, 0.0402595, 0.01737888, 0.0402595, 0.01737888, 0, 0
Line.SBT_3875, 0.02055434, 0.01195127, 0.02055434, 0.01195127, 0, 0
Line.SBT_7512, 0.01768143, 0.01027979, 0.01768143, 0.01027979, 0, 0
Line.SBT_29379, 0.01599334, 0.004654376, 0.01599334, 0.004654376, 0, 0
Line.SBT_2703, -1.283535E-010, -0.003471602, -1.283535E-010, -0.003471602, 0, 0
Line.SBT_2717, 0.06300468, 0.01752485, 0.06300468, 0.01752485, 0, 0
Line.SBT_2701, 0.02576983, 0.01112049, 0.02576983, 0.01112049, 0, 0
Line.SBT_2702, 0.1435294, 0.09955266, 0.1435294, 0.09955266, 0, 0
Line.SBT_1940, 1.082569E-010, -0.007783513, 1.082569E-010, -0.007783513, 0, 0
Line.SBT_20717, 1.579422E-011, -0.01219702, 1.579422E-011, -0.01219702, 0, 0
Line.SBT_20718, 2.573748E-010, -0.002468842, 2.573748E-010, -0.002468842, 0, 0
Line.RBT_103979, 1.102761, 0.05759521, 1.102761, 0.05759521, 0, 0
Line.RBT_122515, 0.1123672, 0.004472559, 0.1123672, 0.004472559, 0, 0
Line.RBT_129408, 0.04163862, 0.001945513, 0.04163862, 0.001945513, 0, 0
Line.RBT_135112, 0.5735523, 0.02964733, 0.5735523, 0.02964733, 0, 0
Line.RBT_1713676, -3.408954E-010, -0.001438858, -3.408954E-010, -0.001438858, 0, 0
Line.RBT_2204025, 0.3653883, 0.01810675, 0.3653883, 0.01810675, 0, 0
Line.RBT_2206506, 0.391592, 0.01986634, 0.391592, 0.01986634, 0, 0
Line.RBT_2233461, 0.06845485, 0.003004941, 0.06845485, 0.003004941, 0, 0
Line.RBT_2234580, 0.3903462, 0.01740939, 0.3903462, 0.01740939, 0, 0
Line.RBT_2221098, 0.06967519, 0.002529289, 0.06967519, 0.002529289, 0, 0
Line.RBT_2206487, 0.2925135, 0.01349245, 0.2925135, 0.01349245, 0, 0
Line.RBT_2206504, 0.1611242, 0.006058255, 0.1611242, 0.006058255, 0, 0
Line.RBT_2220773, 0.02275727, 0.0006396959, 0.02275727, 0.0006396959, 0, 0
Line.RBT_2226792, 0.07489325, 0.002575477, 0.07489325, 0.002575477, 0, 0
Line.RBT_104027, 0.01964983, -0.0004642086, 0.01964983, -0.0004642086, 0, 0
Line.RBT_104028, 0.05142651, 0.001467809, 0.05142651, 0.001467809, 0, 0
Line.RBT_103977, 4.28201E-010, -0.0007307995, 4.28201E-010, -0.0007307995, 0, 0
Line.RBT_128888, 9.731986E-005, -0.0007713347, 9.731986E-005, -0.0007713347, 0, 0
Line.RBT_104024, 0.01700089, 0.0007640839, 0.01700089, 0.0007640839, 0, 0
Line.RBT_104026, 0.1362369, 0.006189023, 0.1362369, 0.006189023, 0, 0
Line.RBT_104022, 0.03249814, -0.0001522706, 0.03249814, -0.0001522706, 0, 0
Line.RBT_2207539, 0.01722435, 0.0004350351, 0.01722435, 0.0004350351, 0, 0
Line.RBT_1705074, 0.04444541, 0.001419378, 0.04444541, 0.001419378, 0, 0
Line.RBT_1704703, 0.03923749, 0.00150141, 0.03923749, 0.00150141, 0, 0
Line.RBT_1704704, 0.002563822, 8.728901E-005, 0.002563822, 8.728901E-005, 0, 0
Line.RBT_1704705, 0.05650028, 0.002473618, 0.05650028, 0.002473618, 0, 0
Line.RBT_1734099, 0.1279507, 0.005351417, 0.1279507, 0.005351417, 0, 0
Line.RBT_1804700, 0.1957473, 0.008975043, 0.1957473, 0.008975043, 0, 0
Line.RBT_1736378, 0.00274763, -0.003507912, 0.00274763, -0.003507912, 0, 0
Line.RBT_1701670, 0.006550694, 0.000250242, 0.006550694, 0.000250242, 0, 0
Line.RBT_1701671, 0.1755864, 0.008592571, 0.1755864, 0.008592571, 0, 0
Line.RBT_1701674, 0.02400362, 0.0009348943, 0.02400362, 0.0009348943, 0, 0
Line.RBT_1701667, 0.1130608, 0.004736672, 0.1130608, 0.004736672, 0, 0
Line.RBT_1704942, 1.721702E-010, -0.0005100146, 1.721702E-010, -0.0005100146, 0, 0
Line.RBT_1701659, 0.0804577, 0.003634659, 0.0804577, 0.003634659, 0, 0
Line.RBT_1701660, 0.05485418, 0.001492246, 0.05485418, 0.001492246, 0, 0
Line.RBT_1704709, 1.273542, 0.06664203, 1.273542, 0.06664203, 0, 0
Line.RBT_1704710, 0.1969735, 0.009392753, 0.1969735, 0.009392753, 0, 0
Line.RBT_1704675, -6.885143E-011, -0.004589441, -6.885143E-011, -0.004589441, 0, 0
Line.RBT_1729596, 0.0003887627, -0.005122624, 0.0003887627, -0.005122624, 0, 0
Line.RBT_1730462, 0.00499362, -0.003036522, 0.00499362, -0.003036522, 0, 0
Line.RBT_1726791, -2.476645E-009, -0.0001520231, -2.476645E-009, -0.0001520231, 0, 0
Line.RBT_1723901, 4.861792, 0.2594542, 4.861792, 0.2594542, 0, 0
Line.RBT_1728814, 0.1188789, 0.003445325, 0.1188789, 0.003445325, 0, 0
Line.RBT_1704708, 0.02363225, 6.727996E-005, 0.02363225, 6.727996E-005, 0, 0
Line.RBT_1704747, 0.01495515, 0.0004056007, 0.01495515, 0.0004056007, 0, 0
Line.RBT_1704748, 0.1203767, 0.005499071, 0.1203767, 0.005499071, 0, 0
Line.RBT_1704749, 0.2176046, 0.01129904, 0.2176046, 0.01129904, 0, 0
Line.RBT_1704944, 0.04687917, 0.001015343, 0.04687917, 0.001015343, 0, 0
Line.RBT_1705104, 0.1323206, 0.006020988, 0.1323206, 0.006020988, 0, 0
Line.RBT_1721805, 0.3886293, 0.01941162, 0.3886293, 0.01941162, 0, 0
Line.RBT_1726291, 1.4912, 0.07850132, 1.4912, 0.07850132, 0, 0
Line.RBT_1719270, 0.9511581, 0.0495851, 0.9511581, 0.0495851, 0, 0
Line.RBT_1716295, 0.1455421, 0.006679186, 0.1455421, 0.006679186, 0, 0
Line.RBT_1701655, 0.06262776, 0.001876434, 0.06262776, 0.001876434, 0, 0
Line.RBT_1736114, 0.06212707, 0.002632029, 0.06212707, 0.002632029, 0, 0
Line.RBT_1733960, 0.2052001, 0.005527046, 0.2052001, 0.005527046, 0, 0
Line.RBT_1726790, 0.259419, 0.01301256, 0.259419, 0.01301256, 0, 0
Line.RBT_1704678, 0.05835455, 0.002014741, 0.05835455, 0.002014741, 0, 0
Line.RBT_1704682, 0.03504661, 0.0001364222, 0.03504661, 0.0001364222, 0, 0
Line.RBT_1739094, -3.67532E-010, -0.0007960954, -3.67532E-010, -0.0007960954, 0, 0
Line.RBT_1738841, 0.1339498, 0.005653663, 0.1339498, 0.005653663, 0, 0
Line.RBT_1704671, 0.06405371, 0.002573225, 0.06405371, 0.002573225, 0, 0
Line.RBT_1704672, 0.822349, 0.04376043, 0.822349, 0.04376043, 0, 0
Line.RBT_1735002, 0.09577418, 0.004457243, 0.09577418, 0.004457243, 0, 0
Line.RBT_1721821, -1.619964E-009, -0.000254743, -1.619964E-009, -0.000254743, 0, 0
Line.RBT_1720073, 0.1366212, 0.006720965, 0.1366212, 0.006720965, 0, 0
Line.RBT_1729290, 0.0243054, 0.0007104148, 0.0243054, 0.0007104148, 0, 0
Line.RBT_1729013, 0.0570926, 0.002260953, 0.0570926, 0.002260953, 0, 0
Line.RBT_1728728, 0.04642147, 0.002282493, 0.04642147, 0.002282493, 0, 0
Line.RBT_1731217, 0.005134312, -0.0009501175, 0.005134312, -0.0009501175, 0, 0
Line.RBT_1735123, 5.313172E-010, -0.0006555112, 5.313172E-010, -0.0006555112, 0, 0
Line.RBT_1735225, 2.437205E-010, -0.0008007874, 2.437205E-010, -0.0008007874, 0, 0
